Id,PostHistoryTypeId,PostId
4179356,6,1001026
4179548,6,1001067
4179549,6,1001057
4179896,6,999560
4180066,6,999888
4180351,6,1000887
4180365,6,554079
4180466,6,1000996
4180525,6,1001258
4180544,6,1001227
4180552,6,1001261
4180580,6,998284
4180591,6,1001268
4180595,6,1001266
4180608,6,1001223
4180631,6,1001268
4180657,6,936876
4180659,6,40779
4180901,6,1001280
4180918,6,1001187
4180922,6,232170
4180931,6,872836
4181008,6,1001323
4181033,6,1001320
4181078,6,1001367
4181117,6,1001375
4181204,6,1001390
4181273,6,1001375
4181387,6,103913
4181524,6,375332
4181673,6,1001479
4181677,6,1001479
4181680,6,1001417
4181694,6,1001482
4181818,6,1001514
4181823,6,1001367
4181833,6,604226
4181845,6,1001485
4181849,6,1001194
4181956,6,70236
4182211,6,1001244
4182319,6,1001502
4182362,6,1001640
4182774,6,1001714
4182848,6,1001722
4182897,6,916853
4182992,6,1001739
4183071,6,1001775
4183408,6,1001835
4183522,6,948578
4183559,6,1001886
4183944,6,906580
4183998,6,142977
4183999,6,282319
4184091,6,1002002
4184093,6,959264
4184098,6,1001555
4184135,6,1002010
4184138,6,1002010
4184168,6,1002015
4184208,6,1002003
4184232,6,1002018
4184318,6,1001984
4184320,6,1001984
4184370,6,955787
4184385,6,1002032
4184390,6,1002032
4184434,6,1002058
4184637,6,1001860
4184639,6,457226
4184645,6,1002024
4184714,6,854548
4184788,6,714010
4184826,6,601868
4185105,6,1002003
4185147,6,1001349
4185326,6,1002219
4185615,6,1001041
4185635,6,800650
4185638,6,1002286
4185642,6,992389
4185833,6,363207
4185912,6,1002334
4185965,6,1002244
4186279,6,1002422
4186512,6,1001477
4187043,6,1002472
4187091,6,968316
4187228,6,1002554
4187247,6,1002149
4187320,6,1002239
4187333,6,1002522
4187547,6,553419
4187558,6,112516
4187574,6,1002619
4187581,6,115095
4187608,6,180207
4187622,6,164296
4187625,6,294925
4187866,6,1002549
4187867,6,993359
4187897,6,124927
4187899,6,124927
4188264,6,1002761
4188283,6,1002060
4188323,6,1002761
4188636,6,998531
4188714,6,1002860
4188729,6,1002681
4188733,6,1002597
4188735,6,1002597
4188817,6,1002753
4188884,6,1002697
4188973,6,193068
4188977,6,1002893
4188987,6,1002897
4189213,6,1002953
4189302,6,1002504
4189677,6,998390
4189680,6,998390
4189686,6,1002985
4189690,6,1002985
4189953,6,1003107
4190208,6,831292
4190216,6,70556
4190217,6,1003103
4190246,6,826622
4190284,6,989921
4190290,6,501091
4190291,6,944378
4190292,6,568534
4190293,6,413585
4190296,6,872167
4190297,6,306250
4190336,6,1003172
4190361,6,1003117
4190366,6,1002995
4190393,6,1003171
4190472,6,765134
4190484,6,721662
4190486,6,750415
4190487,6,890160
4190488,6,999834
4190489,6,989690
4190491,6,823612
4190492,6,435749
4190493,6,907120
4190494,6,1003195
4190495,6,590581
4190496,6,486264
4190499,6,276860
4190500,6,283780
4190512,6,1003194
4190537,6,579544
4190557,6,1003214
4190609,6,1003226
4190616,6,1003225
4190665,6,823156
4190669,6,846845
4190671,6,846845
4190732,6,1003242
4190784,6,995819
4190838,6,823156
4190867,6,1003195
4190911,6,1003287
4190914,6,1003287
4191090,6,991695
4191299,6,1002753
4191478,6,855367
4191479,6,734907
4191481,6,477873
4191482,6,500072
4191483,6,601339
4191497,6,1003235
4191760,6,1003451
4191887,6,486264
4191928,6,35566
4191996,6,1000594
4192151,6,1003523
4192420,6,1003523
4192432,6,1003562
4192452,6,1003588
4192490,6,1003561
4192513,6,1003567
4193032,6,1003714
4193034,6,787945
4193045,6,1003703
4193053,6,1003554
4193557,6,1003820
4193591,6,1003821
4193643,6,1003782
4193716,6,1003773
4193739,6,1003853
4193860,6,1003878
4193863,6,721662
4193894,6,1003887
4193896,6,1003887
4193941,6,1003793
4193976,6,1003870
4194118,6,1003935
4194142,6,1003829
4194190,6,1003341
4194520,6,1004000
4194548,6,1003933
4194641,6,1004046
4194646,6,567331
4194649,6,567331
4194858,6,1004089
4194919,6,995201
4195033,6,992853
4195227,6,1004160
4195314,6,1004168
4195411,6,149176
4195495,6,1004201
4195638,6,1004000
4195856,6,967242
4195962,6,1001519
4195976,6,1003678
4196033,6,1004341
4196231,6,1002850
4196269,6,991494
4196272,6,991494
4196280,6,1004345
4196340,6,1004122
4196410,6,1004401
4196597,6,1004329
4196671,6,1004468
4196742,6,1004407
4196941,6,1004516
4197004,6,1004528
4197222,6,1004449
4197421,6,1004595
4197607,6,1002349
4197649,6,1004663
4197702,6,1004478
4197705,6,1004665
4197714,6,1004665
4197755,6,1004686
4197843,6,1004692
4198412,6,1004716
4198567,6,1004746
4198682,6,982231
4198743,6,1004779
4198844,6,1004635
4198845,6,1004772
4198948,6,1004857
4199215,6,1004890
4199345,6,445274
4199412,6,966944
4199614,6,1004857
4199629,6,1004779
4199633,6,450394
4199655,6,1004746
4199966,6,1005019
4200076,6,1005034
4200120,6,1005076
4200189,6,1005109
4200194,6,1005057
4200392,6,1005127
4200414,6,1005158
4200782,6,438634
4200795,6,1792
4200797,6,1792
4200845,6,15832
4200894,6,1005254
4200987,6,1005273
4201021,6,1005261
4201063,6,1005192
4201109,6,1005273
4201238,6,1002850
4201269,6,1005329
4201314,6,1005327
4201337,6,1005337
4201382,6,1005230
4201448,6,1005367
4201517,6,23620
4201778,6,1005380
4201885,6,1005390
4201969,6,1005470
4201990,6,1005480
4202038,6,1005488
4202040,6,1005383
4202134,6,689581
4202146,6,908350
4202156,6,1005076
4202312,6,1005182
4202395,6,1005571
4202408,6,89710
4202431,6,1005182
4202444,6,1005182
4202463,6,1005584
4202585,6,1004730
4202633,6,1005614
4202833,6,462968
4202975,6,1005679
4203050,6,1005623
4203055,6,22311
4203134,6,979791
4203206,6,1005737
4203380,6,1004341
4203554,6,1005808
4203559,6,1005797
4203560,6,1005808
4203577,6,1005805
4203872,6,1005560
4204033,6,1005894
4204301,6,1005919
4204355,6,1005936
4204379,6,1005007
4204581,6,1006010
4204709,6,999463
4204711,6,1006021
4205341,6,1006162
4205430,6,756708
4205634,6,1006238
4205747,6,1006262
4205887,6,1006237
4206112,6,1006326
4206130,6,1006088
4206287,6,1005254
4206388,6,1006387
4206577,6,1006425
4206647,6,1006444
4206729,6,1006464
4206841,6,1005422
4206904,6,1006496
4206935,6,1006451
4207269,6,1006451
4207283,6,1005884
4207289,6,1006266
4207294,6,285849
4207301,6,893627
4207302,6,500921
4207303,6,202451
4207401,6,1002832
4207411,6,1006526
4207433,6,600791
4207451,6,568272
4207459,6,761360
4207461,6,127688
4207548,6,1006624
4207583,6,1006531
4207740,6,556685
4207741,6,790127
4207742,6,405390
4207744,6,135352
4207745,6,935650
4207776,6,962552
4207934,6,1006673
4207976,6,987054
4207990,6,996187
4208002,6,486123
4208007,6,79460
4208016,6,181756
4208033,6,668697
4208126,6,1006538
4208431,6,962993
4208441,6,786541
4208467,6,982156
4208484,6,1006610
4208748,6,1006610
4208787,6,562651
4208821,6,1006876
4208835,6,1006772
4208912,6,1006610
4208992,6,1006191
4209457,6,892560
4209537,6,933030
4209592,6,227271
4209784,6,1006877
4209797,6,1006937
4209836,6,1007010
4209845,6,830437
4209989,6,1006488
4210058,6,588855
4210125,6,1007062
4210188,6,1006883
4210257,6,1007056
4210346,6,1007106
4210393,6,972992
4210768,6,1007211
4210769,6,877774
4210789,6,716186
4210792,6,1006610
4210879,6,1004635
4210894,6,1007238
4211165,6,318035
4211333,6,1007133
4211359,6,1007270
4211366,6,889798
4211378,6,1007127
4211583,6,884916
4211611,6,477647
4211709,6,1007401
4211725,6,755596
4211819,6,76932
4211822,6,748289
4211825,6,534108
4211898,6,22909
4211918,6,426072
4211933,6,1007299
4211971,6,91070
4211998,6,1007417
4212006,6,1007442
4212019,6,1006694
4212021,6,1007425
4212060,6,1007443
4212090,6,1007459
4212270,6,132786
4212289,6,567798
4212346,6,132786
4212428,6,764764
4212587,6,1007483
4212724,6,1007591
4212782,6,1007334
4212889,6,1006932
4212961,6,1007641
4213114,6,1007663
4213161,6,1007684
4213264,6,1006610
4213373,6,424143
4213445,6,1004635
4213448,6,1007741
4213468,6,1007445
4213545,6,500535
4213742,6,992694
4213753,6,460865
4213787,6,58034
4213954,6,1007860
4214017,6,895197
4214018,6,496401
4214056,6,1007857
4214306,6,1007881
4214351,6,1006782
4214369,6,78561
4214497,6,1003870
4214507,6,1007952
4214538,6,1007964
4214541,6,1007935
4214588,6,1007891
4214799,6,1007922
4214908,6,1008043
4215067,6,1008068
4215152,6,897456
4215184,6,124292
4215191,6,661238
4215261,6,975043
4215334,6,469243
4215342,6,18495
4215470,6,1008017
4215583,6,784638
4215644,6,1007891
4216030,6,1007994
4216146,6,1008300
4216181,6,1008270
4216212,6,142769
4216247,6,286837
4216255,6,1008309
4216257,6,1008281
4216267,6,42133
4216324,6,1008325
4216483,6,960597
4216485,6,1008220
4216516,6,996020
4216518,6,996020
4216533,6,1008365
4216560,6,1008368
4216568,6,740304
4216597,6,911078
4216709,6,1008404
4216752,6,1008408
4216807,6,784437
4216815,6,906289
4216865,6,1008400
4216937,6,802996
4217017,6,1008469
4217058,6,1008482
4217192,6,1008426
4217570,6,759628
4217571,6,744016
4217572,6,569137
4217573,6,865038
4217665,6,1008103
4217722,6,1008615
4217724,6,1008615
4217741,6,114472
4217886,6,840552
4217995,6,989689
4218103,6,1008375
4218118,6,1002043
4218271,6,1008729
4218307,6,1008738
4218413,6,1008759
4218491,6,1008177
4218529,6,1008012
4218581,6,1008375
4218654,6,1008661
4218740,6,1008643
4218744,6,1008705
4218793,6,1008668
4219011,6,1008738
4219014,6,1008341
4219260,6,1008939
4219275,6,1008677
4219279,6,894108
4219290,6,894108
4219421,6,1007812
4219425,6,1007812
4219566,6,697121
4219569,6,1008985
4219716,6,692772
4219718,6,692772
4219744,6,1008967
4219955,6,846845
4219957,6,697540
4219964,6,927407
4219966,6,793913
4220055,6,1006610
4220111,6,1009118
4220129,6,969628
4220204,6,1008530
4220301,6,1004712
4220378,6,1009161
4220824,6,236681
4221131,6,94186
4221199,6,1009263
4221262,6,1009255
4221445,6,1009305
4221449,6,1009126
4221454,6,812629
4221458,6,1008248
4221469,6,1009314
4221481,6,1009316
4221546,6,1009238
4221566,6,1009340
4221644,6,1009353
4221664,6,1009352
4221728,6,1009323
4222033,6,819024
4222087,6,1009437
4222098,6,1009437
4222107,6,1009423
4222273,6,1009467
4222314,6,1009486
4222327,6,1009166
4222596,6,1009502
4222631,6,1009424
4222912,6,1009603
4222932,6,1009423
4223041,6,961581
4223164,6,1009619
4223193,6,808270
4223222,6,1009664
4223442,6,918169
4223643,6,1009423
4223666,6,1009782
4223702,6,1009423
4223708,6,1009759
4223715,6,1009710
4224022,6,1009829
4224056,6,1009864
4224072,6,1009867
4224111,6,974852
4224186,6,1009026
4224495,6,34696
4224681,6,1009530
4224753,6,1010006
4224863,6,1009148
4224872,6,1005642
4225024,6,1010044
4225106,6,1010078
4225179,6,1009834
4225638,6,656427
4225658,6,1009802
4225735,6,1010196
4225749,6,1009975
4225835,6,1009839
4225844,6,1009839
4225849,6,1009839
4226041,6,16421
4226286,6,1010310
4226299,6,1010227
4226425,6,1010281
4226427,6,1010281
4226641,6,1009722
4226681,6,73522
4226776,6,1010305
4226790,6,1009999
4226883,6,1010285
4226989,6,1010444
4227014,6,1010438
4227054,6,1010322
4227078,6,1010423
4227143,6,1010489
4227149,6,1010310
4227156,6,1010477
4227251,6,1010227
4227300,6,1010460
4227309,6,1010508
4227319,6,1010476
4227323,6,1010476
4227420,6,1010539
4227463,6,1010553
4227682,6,1010598
4227794,6,127528
4227955,6,1010649
4228014,6,1010649
4228096,6,1010679
4228218,6,482033
4228234,6,1010705
4228239,6,1010590
4228388,6,1010691
4228638,6,1010790
4228730,6,1010142
4228733,6,1010679
4228753,6,485514
4228760,6,1001940
4228775,6,132406
4229063,6,1009632
4229159,6,1010895
4229258,6,1010918
4229388,6,1010902
4229395,6,1010819
4229406,6,1010941
4229531,6,956479
4229641,6,1010986
4229709,6,1010299
4229810,6,1011018
4229825,6,1009665
4229874,6,1011033
4230086,6,1010126
4230143,6,1011060
4230273,6,1011121
4230284,6,267317
4230293,6,858461
4230348,6,1011050
4230492,6,1011079
4230496,6,1011166
4230540,6,1011136
4230770,6,499995
4230788,6,1010293
4230887,6,1011184
4230900,6,511862
4230945,6,1010633
4230949,6,522619
4230951,6,990203
4230983,6,1011184
4231081,6,1011046
4231129,6,1007568
4231242,6,1011295
4231244,6,1011275
4231252,6,1011221
4231266,6,1010776
4231294,6,1010543
4231295,6,1007827
4231345,6,1011322
4231513,6,1011289
4231756,6,110913
4231784,6,1011406
4231814,6,1011337
4232369,6,1011342
4232473,6,889535
4232475,6,1011397
4232573,6,1011407
4232642,6,1011472
4232671,6,1011459
4232688,6,524127
4232762,6,1011459
4232922,6,1011516
4232968,6,1011503
4233063,6,1011526
4233110,6,1011513
4233127,6,65889
4233150,6,1011552
4233355,6,1010895
4233364,6,1011024
4233408,6,1011590
4233730,6,576908
4233773,6,23692
4233828,6,1011723
4233838,6,1011693
4233949,6,1011666
4233952,6,1011666
4233974,6,873839
4234064,6,1011760
4234086,6,1011752
4234136,6,1011777
4234210,6,1011785
4234244,6,1011630
4234262,6,367456
4234338,6,652755
4234349,6,1011808
4234362,6,848704
4234431,6,1011823
4234522,6,1011815
4234646,6,1011839
4234688,6,1011881
4234910,6,1011947
4234941,6,1011950
4235200,6,1011809
4235278,6,1012007
4235291,6,1012013
4235361,6,1012005
4235602,6,1012064
4235704,6,1011566
4235710,6,1012070
4235795,6,1012109
4235930,6,1012120
4236107,6,1012171
4236432,6,1012216
4236485,6,390131
4236612,6,1011840
4236651,6,1012216
4236808,6,1012304
4236818,6,222361
4236836,6,1012312
4236892,6,1012328
4236896,6,1012328
4237024,6,1012347
4237065,6,1011222
4237085,6,897864
4237103,6,1012322
4237140,6,1012330
4237149,6,1012313
4237154,6,1011222
4237301,6,1012239
4237309,6,1012393
4237311,6,1011840
4237511,6,1012439
4237570,6,1012445
4237604,6,1012344
4237606,6,1012344
4237648,6,1011618
4237879,6,1001328
4237935,6,1012512
4237982,6,1012344
4238019,6,1012522
4238036,6,1012514
4238047,6,1012499
4238103,6,855201
4238229,6,1012576
4238270,6,35031
4238272,6,87935
4238274,6,78675
4238280,6,362280
4238285,6,1012562
4238475,6,1012607
4238583,6,1012634
4238612,6,1012288
4238614,6,1012288
4238615,6,581060
4238617,6,1012587
4238619,6,1012587
4238635,6,899098
4238636,6,899341
4238668,6,646040
4238778,6,474785
4238788,6,59805
4238877,6,1012280
4239045,6,1012712
4239070,6,562640
4239159,6,1012706
4239162,6,1012733
4239181,6,1009053
4239271,6,1012764
4239283,6,1012767
4239290,6,1012763
4239329,6,1012781
4239404,6,1012798
4239796,6,761360
4239800,6,654723
4239803,6,1007831
4239806,6,584947
4239852,6,1012717
4239861,6,1012830
4239908,6,1012912
4239911,6,967022
4240046,6,1012936
4240266,6,365253
4240270,6,365253
4240278,6,596636
4240293,6,1012952
4240352,6,1012983
4240540,6,1012219
4240708,6,1013021
4240721,6,1013081
4240814,6,1013081
4241217,6,1013117
4241260,6,1013169
4241263,6,1013201
4241291,6,1013200
4241296,6,1013173
4241311,6,999470
4241326,6,1013209
4241362,6,373001
4241411,6,222322
4241418,6,378902
4241422,6,302223
4241523,6,728176
4241532,6,1013117
4241541,6,26439
4241612,6,526848
4241641,6,1013279
4241847,6,27954
4241904,6,868848
4242072,6,979732
4242097,6,1012872
4242116,6,1012496
4242161,6,625009
4242167,6,203966
4242178,6,659398
4242344,6,1013413
4242356,6,1013028
4242397,6,1013258
4242418,6,1013419
4242440,6,1012994
4242469,6,1013380
4242509,6,1013344
4242530,6,645516
4242543,6,1006767
4242551,6,330274
4242608,6,948774
4242618,6,1013458
4242889,6,1009797
4242972,6,1012717
4242979,6,121212
4243341,6,1013538
4243623,6,1013601
4243626,6,121212
4243627,6,1012717
4244024,6,1013653
4244300,6,1013689
4244396,6,1013741
4244405,6,1013744
4244457,6,1013244
4244466,6,682972
4244646,6,68175
4244813,6,589258
4244926,6,1011337
4245051,6,1013865
4245110,6,589258
4245148,6,1013891
4245204,6,1013905
4245265,6,1013737
4245458,6,1013419
4245607,6,1013965
4245685,6,1013997
4245761,6,197595
4245785,6,346400
4245949,6,1014039
4246004,6,1013993
4246109,6,361013
4246110,6,340424
4246111,6,786153
4246112,6,842645
4246113,6,686817
4246114,6,589258
4246115,6,500045
4246141,6,1014008
4246262,6,892696
4246297,6,1013729
4246300,6,562003
4246336,6,1014112
4246358,6,317909
4246368,6,1014113
4246370,6,181096
4246565,6,1014149
4246632,6,162362
4247146,6,385835
4247207,6,226240
4247420,6,1013989
4247439,6,1014330
4247556,6,1014246
4247664,6,1014348
4247822,6,874763
4247860,6,1014386
4247903,6,992472
4247931,6,1014445
4247947,6,819510
4247959,6,1014351
4248010,6,186822
4248059,6,1014458
4248156,6,1014045
4248164,6,1014467
4248181,6,144978
4248205,6,229319
4248208,6,182231
4248447,6,1000296
4248529,6,625803
4248709,6,1014567
4249144,6,537489
4249232,6,747004
4249246,6,635498
4249260,6,908357
4249280,6,594325
4249357,6,1014550
4249447,6,1014732
4249565,6,1014754
4249582,6,1014324
4249594,6,1014771
4249612,6,1014773
4249666,6,1003079
4249720,6,522647
4249846,6,1014818
4249859,6,1014794
4249914,6,1014741
4249917,6,506612
4249947,6,332268
4250149,6,1014867
4250155,6,1014874
4250169,6,1014870
4250658,6,1014980
4250662,6,555254
4250695,6,1014582
4250720,6,1014622
4250726,6,1014603
4250753,6,1015004
4250835,6,1014417
4251007,6,113419
4251173,6,1015086
4251175,6,1015087
4251220,6,1014495
4251244,6,1015086
4251509,6,1015151
4251701,6,1015193
4252018,6,1014868
4252111,6,1015067
4252127,6,1015288
4252189,6,1015158
4252330,6,1012558
4252581,6,1015368
4252660,6,914208
4252714,6,1015399
4252765,6,1015345
4253113,6,1015236
4253244,6,927823
4253275,6,887445
4253303,6,698483
4253386,6,1015518
4253464,6,1015535
4253636,6,566478
4253679,6,1015562
4253736,6,1014742
4253755,6,944771
4253792,6,1015570
4254458,6,648961
4254569,6,1015671
4254640,6,1015692
4254641,6,1015692
4254704,6,867620
4254753,6,689440
4254886,6,1015726
4256084,6,1016779
4256158,6,1016792
4256178,6,998985
4256205,6,365574
4256234,6,1015536
4256295,6,1016820
4256547,6,965353
4256619,6,1015655
4256633,6,1016880
4256650,6,1016778
4256725,6,1015409
4256912,6,961278
4256948,6,577061
4256950,6,518693
4256995,6,1016938
4257006,6,469972
4257102,6,1016929
4257132,6,1016918
4257183,6,1009818
4257184,6,1009289
4257192,6,993273
4257210,6,973744
4257292,6,1017015
4257442,6,477505
4257618,6,449350
4257625,6,425859
4257648,6,382292
4257809,6,1017124
4257822,6,1017129
4257879,6,1017092
4257915,6,968490
4257918,6,1017131
4257920,6,1017151
4257921,6,651367
4257955,6,1017129
4258110,6,1017129
4258213,6,1017200
4258239,6,1017206
4258382,6,1017228
4258439,6,253120
4258466,6,361594
4258484,6,144632
4258491,6,1017116
4258658,6,1017284
4258733,6,80328
4258806,6,1017268
4258812,6,1017268
4258844,6,1017268
4258848,6,1017311
4258976,6,1017232
4259086,6,1017363
4259138,6,1015442
4259178,6,350276
4259184,6,1017384
4259188,6,1016789
4259226,6,1017390
4259284,6,830566
4259328,6,1017411
4259335,6,1017411
4259343,6,1017420
4259364,6,517610
4259375,6,971383
4259405,6,1017432
4259465,6,1017443
4259548,6,750717
4259635,6,1017485
4259895,6,577486
4259905,6,295540
4259922,6,46103
4259925,6,46103
4259947,6,411387
4260071,6,486297
4260179,6,89522
4260242,6,1017612
4260246,6,1017612
4260459,6,1017642
4260561,6,1017673
4260597,6,1017683
4260602,6,796600
4260832,6,1017662
4260844,6,1017729
4260922,6,1017750
4260974,6,1017744
4261062,6,1017767
4261106,6,1015259
4261264,6,1017829
4261285,6,1017811
4261324,6,1017845
4261548,6,11760
4261550,6,21033
4261577,6,1017871
4261703,6,1017845
4261739,6,1017913
4261979,6,1017886
4262007,6,1017983
4262017,6,1005416
4262031,6,1017025
4262063,6,1017932
4262133,6,1017804
4262375,6,191396
4262382,6,170115
4262395,6,156115
4262421,6,1018071
4262450,6,1018078
4262542,6,1018038
4262556,6,1017270
4262618,6,1018011
4262900,6,99038
4262902,6,1018173
4262904,6,264918
4262907,6,203022
4262910,6,1017945
4262938,6,312328
4263076,6,1018198
4263290,6,1018238
4263436,6,1018262
4263438,6,1018241
4263458,6,1013538
4263499,6,1017024
4263507,6,1018201
4263638,6,1018269
4263752,6,1018323
4263843,6,1018281
4263879,6,228527
4263939,6,398929
4264000,6,1018368
4264067,6,1018388
4264241,6,1018364
4264269,6,1018425
4264321,6,1018416
4264358,6,1018441
4264388,6,1018441
4264408,6,1018449
4264499,6,1018430
4264557,6,1018448
4264593,6,1018441
4264606,6,1018481
4264901,6,780207
4264962,6,1017049
4265014,6,1018425
4265077,6,10607
4265428,6,1018659
4265587,6,1018692
4265633,6,291002
4266686,6,1018845
4266784,6,1018863
4266931,6,1018884
4266989,6,1018752
4267036,6,131873
4267064,6,1018881
4267420,6,1018998
4267489,6,1019004
4267680,6,1018971
4267843,6,1019084
4267948,6,1019099
4267984,6,1018962
4268030,6,1019081
4268036,6,1019089
4268048,6,1018564
4268108,6,885888
4268138,6,1019124
4268265,6,979759
4268286,6,1019096
4268295,6,1019096
4268341,6,1019188
4268711,6,1019027
4268774,6,1019259
4268806,6,215805
4268807,6,719262
4268840,6,316776
4268845,6,309133
4268863,6,1018015
4268865,6,77232
4268906,6,1019294
4269089,6,1017021
4269099,6,978382
4269100,6,1019323
4269111,6,1019212
4269117,6,196468
4269259,6,1019367
4269267,6,1019318
4269289,6,115500
4269390,6,1019399
4269493,6,1018673
4269581,6,674641
4269606,6,1019447
4269780,6,1019461
4269782,6,1019463
4270023,6,1019528
4270050,6,492325
4270053,6,1019464
4270127,6,1019539
4270161,6,1019373
4270162,6,529347
4270340,6,1019586
4270356,6,816749
4270385,6,1019586
4270387,6,533427
4270388,6,126564
4270521,6,1019623
4270535,6,1019623
4270553,6,1019623
4270703,6,1019669
4270820,6,1019695
4270910,6,1019705
4271052,6,1019744
4271055,6,977876
4271089,6,1019747
4271447,6,109898
4271514,6,1019294
4271637,6,1019294
4271658,6,1019864
4271664,6,1019553
4271714,6,1019857
4271721,6,814433
4271724,6,814433
4271751,6,1019882
4271901,6,1019353
4272047,6,1017886
4272153,6,1019942
4272212,6,462199
4272296,6,1011131
4272345,6,441388
4272347,6,373291
4272356,6,1019996
4272359,6,1019996
4272386,6,1019994
4272477,6,1020034
4272506,6,1018717
4272542,6,1020020
4272622,6,1019999
4273669,6,1020247
4273733,6,1020286
4273778,6,1020296
4273804,6,1018962
4273818,6,798935
4273985,6,1020310
4273987,6,1020310
4274093,6,1019979
4274296,6,1020384
4274321,6,1020311
4274412,6,1020427
4274444,6,1020433
4274532,6,1020427
4274565,6,1020278
4274571,6,1020369
4274573,6,533852
4275157,6,1020594
4275378,6,1020257
4275397,6,1020577
4275527,6,1020674
4275790,6,1019790
4275793,6,1020713
4276287,6,1020713
4276356,6,724498
4276405,6,1020689
4276450,6,1020628
4276496,6,1020689
4276505,6,1020689
4276601,6,916035
4276755,6,1020830
4276842,6,1020871
4276870,6,1020423
4277094,6,1020837
4277181,6,1020947
4277312,6,1020973
4277370,6,1020980
4277493,6,1020692
4277497,6,1020646
4277588,6,1020964
4277626,6,1020986
4277871,6,1020566
4277945,6,1017996
4278517,6,1021244
4278595,6,1021263
4278819,6,1021312
4278921,6,1021313
4279108,6,1021374
4279184,6,1021151
4279284,6,1021410
4279477,6,1021432
4279481,6,1021413
4279536,6,801458
4279626,6,1021494
4279730,6,144352
4279750,6,1021480
4279788,6,1021244
4279831,6,1020916
4279833,6,967877
4279983,6,1021340
4280066,6,1021582
4280084,6,1021521
4280363,6,1021648
4280460,6,1021302
4280537,6,1021676
4280571,6,1021665
4280586,6,1021621
4280635,6,1021716
4280642,6,1011456
4280643,6,1021712
4280861,6,615963
4280863,6,948464
4280892,6,1021765
4281006,6,1021662
4281095,6,1018918
4281198,6,1021827
4281256,6,1021836
4281298,6,1019462
4281388,6,1021871
4281417,6,1021860
4281577,6,1017469
4281605,6,989481
4281718,6,1021926
4281787,6,1021932
4281825,6,1021812
4281875,6,1021882
4281955,6,1021989
4281958,6,1021986
4282030,6,1021896
4282037,6,885629
4282061,6,1022007
4282114,6,947504
4282141,6,1022002
4282142,6,1021922
4282162,6,1021903
4282165,6,1021992
4282227,6,306963
4282230,6,1022053
4282325,6,735661
4282452,6,1022105
4282643,6,1022144
4282764,6,1022174
4282765,6,1022172
4282806,6,1014807
4282823,6,266796
4282824,6,1014807
4283076,6,956237
4283155,6,964850
4283171,6,1022266
4283226,6,1022276
4283314,6,1011787
4283346,6,986779
4283507,6,1022337
4283543,6,1018391
4283595,6,83
4283597,6,83
4283628,6,1022360
4283813,6,1022415
4283850,6,1022270
4283910,6,1022439
4284022,6,86
4284141,6,1022464
4284240,6,1022509
4284284,6,1022513
4284338,6,1022530
4284441,6,1021825
4284479,6,1022558
4284531,6,766440
4284595,6,1022586
4284778,6,1022335
4284789,6,1022216
4284800,6,727056
4284839,6,389176
4284846,6,573894
4284847,6,430551
4284848,6,919794
4284849,6,397061
4284852,6,1022642
4284853,6,10958
4284854,6,343586
4284856,6,131
4284858,6,1022629
4284882,6,25523
4284891,6,1022649
4284908,6,284284
4284945,6,1022216
4285086,6,292868
4285088,6,292868
4285090,6,131
4285600,6,827278
4285635,6,483644
4285810,6,1022775
4285840,6,1022676
4285886,6,1022790
4285941,6,594054
4286013,6,1022790
4286070,6,1022823
4286291,6,1022856
4286348,6,1022866
4286421,6,961380
4286440,6,350343
4286509,6,1019120
4286591,6,1022934
4286610,6,1020104
4286620,6,1022924
4286671,6,1022896
4286678,6,1022890
4286699,6,830157
4286701,6,558448
4286763,6,558448
4286877,6,702871
4287011,6,1022998
4287155,6,1023033
4287180,6,1022506
4287320,6,1022049
4287354,6,1023071
4287368,6,1023073
4287375,6,1023084
4287390,6,1022975
4287535,6,1023103
4287600,6,922683
4287627,6,1023071
4287631,6,1022243
4287654,6,1022834
4287702,6,283974
4287713,6,847653
4287715,6,847653
4287851,6,667340
4287864,6,1023188
4287877,6,761210
4287883,6,783398
4287911,6,1023201
4287994,6,798392
4288582,6,1023332
4288591,6,1022910
4288665,6,971388
4288792,6,1020818
4288873,6,1023390
4288888,6,1022817
4288898,6,1023354
4288912,6,1023247
4289053,6,1023401
4289075,6,1023424
4289209,6,1019482
4289308,6,1023401
4289328,6,1023484
4289490,6,1023515
4289516,6,760817
4289518,6,381251
4289532,6,812449
4289552,6,1022832
4289558,6,1012186
4289580,6,993503
4289592,6,1012186
4289671,6,1023531
4289679,6,1023538
4289977,6,433591
4290104,6,1023415
4290431,6,1023678
4290499,6,1023709
4290534,6,1023651
4290539,6,1023722
4290709,6,1023210
4290865,6,1023797
4290967,6,1023719
4291059,6,1023749
4291064,6,1023747
4291091,6,1023861
4291199,6,356014
4291245,6,587609
4291442,6,1023926
4291590,6,1023799
4291626,6,1023960
4291661,6,1023960
4291823,6,653029
4291904,6,1024010
4291910,6,1024020
4292006,6,1024041
4292017,6,1024041
4292074,6,1023994
4292091,6,1024054
4292097,6,1014897
4292289,6,1024026
4292303,6,1024037
4292371,6,1023991
4292500,6,1024144
4292557,6,1024115
4292599,6,1014246
4292712,6,1024076
4292942,6,955244
4293105,6,1024254
4293246,6,1024194
4293477,6,1024333
4293480,6,1024333
4293547,6,1024357
4293569,6,1024263
4293586,6,1024370
4293588,6,1024334
4293634,6,1024373
4293669,6,1024387
4293804,6,1024036
